개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3220000,3220000-102-1989-04335,19891121,,03,폐업,02,폐업,20080325,,,,02 5018841,244.20,135513,서울특별시 강남구 역삼동 703-4번지 ,,,텐,20070312000000,I,2018-08-31 23:59:59.0,룸살롱,203836.074134805    ,444666.457433132    ,룸살롱,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,244.2,,,
3220000,3220000-102-1989-04357,19890711,,03,폐업,02,폐업,20110422,,,,02 5624050,178.91,135917,서울특별시 강남구 역삼동 689-7번지 ,,,그레이스,20040728000000,I,2018-08-31 23:59:59.0,비어(바)살롱,203599.250676847    ,444863.862847381    ,비어(바)살롱,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,178.91,,,
3220000,3220000-102-1989-04364,19891230,,03,폐업,02,폐업,19990706,,,,02 5403041,66.30,135545,서울특별시 강남구 논현동 202-7번지 ,,,듀크,19990706000000,I,2018-08-31 23:59:59.0,스텐드바,202355.753693054    ,444839.725721091    ,스텐드바,0,0,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,66.3,,,
3220000,3220000-102-1989-04395,19891222,,03,폐업,02,폐업,19990419,,,,0205621061,825.76,135932,서울특별시 강남구 역삼동 820-9번지 ,,,단코,20010802000000,I,2018-08-31 23:59:59.0,관광호텔나이트(디스코),202376.625766472    ,444091.889904297    ,관광호텔나이트(디스코),0,0,기타,지도,상수도전용,,,,,,,,,N,825.76,,,
3220000,3220000-102-1989-04406,19890424,,03,폐업,02,폐업,20130813,,,,02 5537924,263.45,135933,서울특별시 강남구 역삼동 823-14번지 ,서울특별시 강남구 테헤란로8길 21, 지하1층 (역삼동),06234,501,20121115135945,I,2018-08-31 23:59:59.0,룸살롱,202760.562713848    ,443933.715568925    ,룸살롱,,,,,,,,,,,,,,N,263.45,,,
3220000,3220000-102-1989-04410,19890424,,03,폐업,02,폐업,20060208,,,,02 5670067,1,443.63,135934,서울특별시 강남구 역삼동 824-46번지 외22.23.24 ,,,파라다이스,20041123000000,I,2018-08-31 23:59:59.0,룸살롱,202678.941040046    ,443997.180833084    ,룸살롱,20,30,,,,,,,,,,,,N,1443.63,,,
3220000,3220000-102-1989-18651,19890918,,01,영업/정상,01,영업,,,,,0234408233,137.50,135832,서울특별시 강남구 논현동 248-7번지 ,서울특별시 강남구 언주로 640 (논현동),06098,머니볼2,20200406154507,U,2020-04-08 02:40:00.0,관광호텔나이트(디스코),203102.074986325    ,445751.652027981    ,관광호텔나이트(디스코),,,,,,,,,,,,,,N,137.5,,,
3220000,3220000-102-1989-19184,19890810,,01,영업/정상,01,영업,,,,,,280.50,135887,서울특별시 강남구 신사동 502-5,서울특별시 강남구 강남대로 626 (신사동),06035,텐션,20201209163313,U,2019-11-01 23:01:00.0,룸살롱,201660.523554193,446163.667153226,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-1989-19823,19891123,,03,폐업,02,폐업,20090102,,,,02 5678531,372.24,135876,서울특별시 강남구 삼성동 142-26번지 지하1층 ,,,놀자,20081106162258,I,2018-08-31 23:59:59.0,룸살롱,204562.857513366    ,444890.019364558    ,룸살롱,,,,,,,,,,,,,,N,372.24,,,
3220000,3220000-102-1989-20123,19890901,,03,폐업,02,폐업,20071211,,,,02 5548166,1,179.90,135877,서울특별시 강남구 삼성동 144-6번지 ,,,방콕인서울,20070820095941,I,2018-08-31 23:59:59.0,카바레,204774.24773282     ,445010.229472758    ,카바레,17,6,기타,우수,상수도전용,,,,,,,,,N,1179.9,,,
3220000,3220000-102-1989-20878,19891227,,03,폐업,02,폐업,20121222,,,,02,354.04,135936,서울특별시 강남구 역삼동 832-5번지 ,서울특별시 강남구 강남대로 324 (역삼동),06252,피노스,20021213000000,I,2018-08-31 23:59:59.0,룸살롱,202661.52348006     ,443335.791773588    ,룸살롱,0,0,기타,지도,상수도전용,,,,,,,,,N,354.04,,,
3220000,3220000-102-1990-04234,19900312,,01,영업/정상,01,영업,,,,,02 5678835,231.46,135922,서울특별시 강남구 역삼동 705-14번지 ,서울특별시 강남구 선릉로93길 11 (역삼동),06150,오페라하우스노래바큐,20150126173746,I,2018-08-31 23:59:59.0,룸살롱,204125.835623287    ,444770.017503879    ,룸살롱,,,,,,,,,,,,,,N,231.46,,,
3220000,3220000-102-1990-04235,19900413,,03,폐업,02,폐업,20121208,,,,02  563 3946,356.70,135911,서울특별시 강남구 역삼동 648-17번지 ,서울특별시 강남구 테헤란로 129 (역삼동),06133,가야금,20110805093425,I,2018-08-31 23:59:59.0,카바레,202803.895          ,444184.62           ,카바레,,,,,,,,,,,,,,N,356.7,,,
3220000,3220000-102-1990-04328,19900309,,03,폐업,02,폐업,20070514,,,,02 5532221,307.50,135915,서울특별시 강남구 역삼동 677-21번지 ,,,오페라,20070423000000,I,2018-08-31 23:59:59.0,룸살롱,203455.86           ,444482.81           ,룸살롱,,,,,,,,,,,,,,N,307.5,,,
3220000,3220000-102-1990-04407,19900317,,03,폐업,02,폐업,20030408,,,,02 5175567,871.55,135867,서울특별시 강남구 삼성동 37-22번지 ,,,아마죠네스,20020306000000,I,2018-08-31 23:59:59.0,카바레,203930.050817747    ,445422.284174001    ,카바레,11,2,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,871.55,,,
3220000,3220000-102-1991-04211,19910628,,03,폐업,02,폐업,20051206,,,,02 5629718,836.19,135876,서울특별시 강남구 삼성동 142-33번지 ,,,청운정,20050531000000,I,2018-08-31 23:59:59.0,카바레,204457.665          ,444849.475          ,카바레,,,,,,,,,,,,,,N,836.19,,,
3220000,3220000-102-1991-04216,19910213,,01,영업/정상,01,영업,,,,,02 5474466,1,125.75,135934,서울특별시 강남구 역삼동 824-8번지 ,서울특별시 강남구 테헤란로6길 14 (역삼동),06233,스토리(story),20170725110230,I,2018-08-31 23:59:59.0,요정,202628.711245032    ,443941.678923863    ,요정,,,,,,,,,,,,,,N,1125.75,,,
3220000,3220000-102-1991-04238,19910626,,03,폐업,02,폐업,19911221,,,,0200000000,188.95,135814,서울특별시 강남구 논현동 51-6번지 ,,,백작,20010802000000,I,2018-08-31 23:59:59.0,룸살롱,201916.927207859    ,445502.846440244    ,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,188.95,,,
3220000,3220000-102-1991-04300,19910708,,03,폐업,02,폐업,20031111,,,,02 5156780,207.99,135830,서울특별시 강남구 논현동 241-10번지 ,,,별자리,20030521000000,I,2018-08-31 23:59:59.0,룸살롱,203531.294543875    ,446026.648713468    ,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,207.99,,,
3220000,3220000-102-1991-04310,19910320,,03,폐업,02,폐업,20090526,,,,02 5680031,164.53,135876,서울특별시 강남구 삼성동 141-6번지 ,,,리더,20070831175423,I,2018-08-31 23:59:59.0,룸살롱,204316.55           ,444849.480000001    ,룸살롱,6,2,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,164.53,,,
3220000,3220000-102-1991-04339,19910801,,03,폐업,02,폐업,20180404,,,,02  540 2467,307.11,135821,서울특별시 강남구 논현동 106번지 ,서울특별시 강남구 언주로 720 (논현동),06058,키워드,20180404113757,I,2018-08-31 23:59:59.0,카바레,203088.424325479    ,446202.859282658    ,카바레,,,,,,,,,,,,,,N,307.11,,,
3220000,3220000-102-1991-04341,19910826,,03,폐업,02,폐업,20110502,,,,02 5682292,274.61,135915,서울특별시 강남구 역삼동 677-3번지 ,,,아이폰,20101217174316,I,2018-08-31 23:59:59.0,룸살롱,203459.357782862    ,444554.551960967    ,룸살롱,,,,,,,,,,,,,,N,274.61,,,
3220000,3220000-102-1991-18867,19911028,,03,폐업,02,폐업,20040412,,,,02 5657766,176.10,135915,서울특별시 강남구 역삼동 677-18번지 ,,,아이엔지,20020826000000,I,2018-08-31 23:59:59.0,룸살롱,203521.27           ,444508.025          ,룸살롱,3,12,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,176.1,,,
3220000,3220000-102-1992-04225,19910710,,03,폐업,02,폐업,20150701,,,,02 5683383,190.00,135934,서울특별시 강남구 역삼동 825-30번지 지하1층 ,서울특별시 강남구 테헤란로2길 13 (역삼동,지하1층),06232,W 가라오케,20120926081352,I,2018-08-31 23:59:59.0,룸살롱,202511.316146586    ,443900.589322013    ,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,190,,,
3220000,3220000-102-1992-04227,19920907,,03,폐업,02,폐업,20080513,,,,02 5478986,178.02,135821,서울특별시 강남구 논현동 118-15번지 ,,,슈퍼모델,20011106000000,I,2018-08-31 23:59:59.0,룸살롱,203435.938714226    ,446083.977175602    ,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,178.02,,,
3220000,3220000-102-1992-04229,19920602,,03,폐업,02,폐업,20150415,,,,02 5663454,345.20,135933,서울특별시 강남구 역삼동 823-43번지 지하1층,지상1층 ,서울특별시 강남구 테헤란로10길 5 (역삼동,지하1층,지상1층),06234,갤러리,20150414160449,I,2018-08-31 23:59:59.0,카바레,202800.634114449    ,444058.465089517    ,카바레,,,,,,,,,,,,,,N,345.2,,,
3220000,3220000-102-1992-04314,19920612,,03,폐업,02,폐업,19970402,,,,02 5545543,240.07,135936,서울특별시 강남구 역삼동 831-28번지 ,,,다분,20010802000000,I,2018-08-31 23:59:59.0,룸살롱,202668.283500068    ,443623.279848136    ,룸살롱,3,5,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,240.07,,,
3220000,3220000-102-1992-04379,19920725,,03,폐업,02,폐업,20090306,,,,02 5695777,1,682.61,135916,서울특별시 강남구 역삼동 680-0번지 ,,,크럽돈텔마마,20030128000000,I,2018-08-31 23:59:59.0,극장식당,203420.705381847    ,445162.410774593    ,극장식당,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,1682.61,,,
3220000,3220000-102-1993-04355,19930323,,03,폐업,02,폐업,20091230,,,,0205143616,26.64,135824,서울특별시 강남구 논현동 152-0번지 ,,,리앤블루,20080804155208,I,2018-08-31 23:59:59.0,비어(바)살롱,202670.053376769    ,445410.505681503    ,비어(바)살롱,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,26.64,,,
3220000,3220000-102-1993-04389,19931201,,03,폐업,02,폐업,20050511,,,,02 5671101,483.71,135907,서울특별시 강남구 역삼동 603-0번지 ,,,노보텔앰배서더서울클럽디엠씨,20040709000000,I,2018-08-31 23:59:59.0,카바레,202482.701418444    ,444787.812950605    ,카바레,,,,,,,,,,,,,,N,483.71,,,
3220000,3220000-102-1993-04397,19930630,,03,폐업,02,폐업,20000712,,,,02,2,566.84,135824,서울특별시 강남구 논현동 152-0번지 ,,,뉴힐탑호텔던힐나이트클럽,20000712000000,I,2018-08-31 23:59:59.0,관광호텔나이트(디스코),202670.053376769    ,445410.505681503    ,관광호텔나이트(디스코),0,0,기타,기타,상수도전용,,,,,,,,,N,2566.84,,,
3220000,3220000-102-1993-18935,19910901,,01,영업/정상,01,영업,,,,,02 5728391,173.28,135920,서울특별시 강남구 역삼동 718-14번지 ,서울특별시 강남구 언주로87길 48 (역삼동),06220,티(T),20181210155124,U,2018-12-12 02:40:00.0,룸살롱,203409.113028538    ,444284.183756117    ,룸살롱,,,,,,,,,,,,,,N,173.28,,,
3220000,3220000-102-1993-19222,19931206,,03,폐업,02,폐업,20180521,,,,02  541 6711,626.81,135545,서울특별시 강남구 논현동 202-7번지 ,서울특별시 강남구 봉은사로 125 (논현동),06120,오렌지,20180521162052,I,2018-08-31 23:59:59.0,카바레,202355.753693054    ,444839.725721091    ,카바레,,,,,,,,,,,,,,N,626.81,,,
3220000,3220000-102-1994-04336,19940524,,03,폐업,02,폐업,20000601,,,,02,127.03,135952,서울특별시 강남구 청담동 53-0번지 ,,,스파트,20020617000000,I,2018-08-31 23:59:59.0,카바레,204616.689378124    ,446928.436357824    ,카바레,0,0,기타,기타,상수도전용,,,,,,,,,N,127.03,,,
3220000,3220000-102-1994-18836,19940526,,03,폐업,02,폐업,20101201,,,,02 5394071,283.10,135924,서울특별시 강남구 역삼동 736-16번지 ,,,굿데이,20080804154107,I,2018-08-31 23:59:59.0,룸살롱,202967.31799669     ,444136.953159125    ,룸살롱,10,16,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,283.1,,,
3220000,3220000-102-1995-04367,19920422,,03,폐업,02,폐업,20190226,,,,02 5143535,466.40,135957,서울특별시 강남구 청담동 129-0번지 지상13,14층 ,서울특별시 강남구 도산대로 551 (청담동,지상13,14층),,페레,20190226181806,U,2019-02-28 02:40:00.0,스텐드바,204727.226766126    ,447092.815391301    ,스텐드바,,,,,,,,,,,,,,N,466.4,,,
3220000,3220000-102-1998-04289,19981220,,03,폐업,02,폐업,20110517,,,,02 5555922,536.27,135924,서울특별시 강남구 역삼동 736-58번지 ,,,타니,20110315151428,I,2018-08-31 23:59:59.0,카바레,203107.706816249    ,444116.304481868    ,카바레,,,,,,,,,,,,,,N,536.27,,,
3220000,3220000-102-1998-04356,19981220,,03,폐업,02,폐업,19940617,,,,0200000000,167.50,135080,서울특별시 강남구 역삼동 ,,,칵테일빠-노브리즈,20010802000000,I,2018-08-31 23:59:59.0,비어(바)살롱,,,비어(바)살롱,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,167.5,,,
3220000,3220000-102-1998-04374,19981220,,03,폐업,02,폐업,20061229,,,,02 5567109,99.88,135915,서울특별시 강남구 역삼동 678-39번지 ,,,르네상스라운지,20040728000000,I,2018-08-31 23:59:59.0,극장식당,203383.728651217    ,444401.994516962    ,극장식당,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,99.88,,,
3220000,3220000-102-1998-04375,19981220,,03,폐업,02,폐업,20060918,,,,02 5656272,535.60,135876,서울특별시 강남구 삼성동 142-33번지 ,,,커피？엘리제,20040728000000,I,2018-08-31 23:59:59.0,극장식당,204457.665          ,444849.475          ,극장식당,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,535.6,,,
3220000,3220000-102-1999-04212,19991020,,03,폐업,02,폐업,20190517,,,,02  540 4119,385.43,135831,서울특별시 강남구 논현동 236-6번지 지하1층 ,서울특별시 강남구 봉은사로 227, 지하1층 (논현동),06109,인터뷰,20190517124711,U,2019-05-19 02:40:00.0,카바레,203194.210272391    ,445143.775057437    ,카바레,,,,,,,,,,,,,,N,385.43,,,
3220000,3220000-102-1999-04215,19991011,,01,영업/정상,01,영업,,,,,02 5386333,184.04,135922,서울특별시 강남구 역삼동 705-16,서울특별시 강남구 선릉로93길 7 (역삼동),06150,문노래바큐,20200903140748,U,2019-12-09 00:05:00.0,룸살롱,204159.673654123,444785.063208001,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-1999-04236,19991005,,01,영업/정상,01,영업,,,,,02  512 8585,172.56,135897,서울특별시 강남구 신사동 664-7,서울특별시 강남구 선릉로 843 (신사동),06018,피플,20201028101734,U,2019-10-30 21:00:00.0,룸살롱,203483.217128108,447221.714595488,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-1999-04249,19890907,,03,폐업,02,폐업,20100208,,,,02 5663454,219.43,135933,서울특별시 강남구 역삼동 823-48번지 ,,,다미,20100517153759,I,2018-08-31 23:59:59.0,카바레,202805.266919731    ,444046.288355376    ,카바레,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,219.43,,,
3220000,3220000-102-1999-04259,19861229,,01,영업/정상,01,영업,,,,,,238.19,135920,서울특별시 강남구 역삼동 718-9,서울특별시 강남구 테헤란로28길 5 (역삼동),06220,거기,20210401135755,U,2020-12-04 00:03:00.0,룸살롱,203363.152022948,444287.121788068,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-1999-04316,19991019,,03,폐업,02,폐업,20080129,,,,02 5685814,402.98,135911,서울특별시 강남구 역삼동 646-18번지 ,,,명품,20061116000000,I,2018-08-31 23:59:59.0,카바레,203017.680777794    ,444263.117070674    ,카바레,5,8,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,402.98,,,
3220000,3220000-102-1999-04325,19991021,,03,폐업,02,폐업,20180604,,,,02 5530991,564.31,135509,서울특별시 강남구 삼성동 116-0번지 ,서울특별시 강남구 봉은사로 466 (삼성동),06154,티티,20180604133510,I,2018-08-31 23:59:59.0,룸살롱,204415.943976695    ,445526.694467345    ,룸살롱,,,,,,,,,,,,,,N,564.31,,,
3220000,3220000-102-1999-04327,19991008,,03,폐업,02,폐업,20130524,,,,02 5663988,225.03,135907,서울특별시 강남구 역삼동 603-6번지 ,서울특별시 강남구 봉은사로 138 (역삼동),06124,아이돌,20111019152550,I,2018-08-31 23:59:59.0,룸살롱,202573.227104317    ,444848.181337731    ,룸살롱,,,,,,,,,,,,,,N,225.03,,,
3220000,3220000-102-1999-04347,19991019,,03,폐업,02,폐업,20140904,,,,02 5013311,279.21,135920,서울특별시 강남구 역삼동 718-15번지 ,서울특별시 강남구 테헤란로28길 3-8 (역삼동),06220,보스,20140609085747,I,2018-08-31 23:59:59.0,룸살롱,203403.958035024    ,444303.258173666    ,룸살롱,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,279.21,,,
3220000,3220000-102-1999-04350,19991025,,01,영업/정상,01,영업,,,,,02 5624596,331.68,135513,서울특별시 강남구 역삼동 703-5,서울특별시 강남구 선릉로93길 54 (역삼동),06151,어퍼하우스(upper House),20200907171105,U,2019-12-09 00:09:00.0,룸살롱,203852.055002405,444671.368760749,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-1999-04359,19991011,,03,폐업,02,폐업,20080326,,,,02 5150301,172.61,135952,서울특별시 강남구 청담동 48-3번지 ,,,작은별,20051125000000,I,2018-08-31 23:59:59.0,룸살롱,204216.450027497    ,446867.588235408    ,룸살롱,,,,,,,,,,,,,,N,172.61,,,
3220000,3220000-102-1999-04380,19790417,,03,폐업,02,폐업,20080423,,,,02 5458037,186.88,135954,서울특별시 강남구 청담동 78-1번지 ,,,하프,20071018155355,I,2018-08-31 23:59:59.0,극장식당,203531.933188227    ,447224.409217225    ,극장식당,5,3,기타,기타,상수도전용,,,,,,,,,N,186.88,,,
3220000,3220000-102-1999-04384,19790905,,03,폐업,02,폐업,20060515,,,,02 5460606,222.75,135863,서울특별시 강남구 삼성동 1-0번지 ,,,사랑방,20050509000000,I,2018-08-31 23:59:59.0,카바레,203625.292869197    ,446085.657404753    ,카바레,4,2,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,222.75,,,
3220000,3220000-102-1999-04391,19920422,,03,폐업,02,폐업,20080520,,,,02 5143535,1,222.49,135957,서울특별시 강남구 청담동 129-0번지 ,,,쥴리아나서울,20041014000000,I,2018-08-31 23:59:59.0,관광호텔나이트(디스코),204727.226766126    ,447092.815391301    ,관광호텔나이트(디스코),0,0,주택가주변,기타,상수도전용,,,,,,,,,N,1222.49,,,
3220000,3220000-102-1999-04405,19841228,,03,폐업,02,폐업,20150421,,,,02 5534800,656.61,135935,서울특별시 강남구 역삼동 826-21번지 ,서울특별시 강남구 강남대로 364 (역삼동),06241,크림,20130304160344,I,2018-08-31 23:59:59.0,룸살롱,202520.618826739    ,443705.648259719    ,룸살롱,,,,,,,,,,,,,,N,656.61,,,
3220000,3220000-102-1999-18658,19991013,,03,폐업,02,폐업,20130507,,,,02 5185966,1,453.38,135892,서울특별시 강남구 신사동 587-1번지 지하1층, 지하중층 ,서울특별시 강남구 도산대로 205 (신사동,지하1층, 지하중층),06026,보스,20091030114805,I,2018-08-31 23:59:59.0,카바레,202471.536204701    ,446478.944977018    ,카바레,,,,,,,,,,,,,,N,1453.38,,,
3220000,3220000-102-1999-19007,19990421,,03,폐업,02,폐업,20051124,,,,02 5610717,148.91,135877,서울특별시 강남구 삼성동 143-24번지 ,,,바나나,20050321000000,I,2018-08-31 23:59:59.0,룸살롱,204691.655          ,444968.62           ,룸살롱,,,,,,,,,,,,,,N,148.91,,,
3220000,3220000-102-1999-19272,19990524,,03,폐업,02,폐업,20000426,,,,02 5450015,153.71,135957,서울특별시 강남구 청담동 132-17번지 ,,,티파니,20000426000000,I,2018-08-31 23:59:59.0,룸살롱,204964.378144648    ,446579.714676861    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,153.71,,,
3220000,3220000-102-1999-19283,19990525,,03,폐업,02,폐업,20190125,,,,,182.58,135953,서울특별시 강남구 청담동 68-19번지 ,서울특별시 강남구 영동대로 721 (청담동),06072,마시멜로,20191128104816,U,2019-11-30 02:40:00.0,카바레,204819.34560229     ,446662.792093523    ,카바레,,,,,,,,,,,,,,N,182.58,,,
3220000,3220000-102-1999-19304,19990526,,03,폐업,02,폐업,20001130,,,,0234436390,121.10,135932,서울특별시 강남구 역삼동 819-8번지 ,,,파라다이스,20001130000000,I,2018-08-31 23:59:59.0,룸살롱,202464.008280059    ,444097.491930115    ,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,121.1,,,
3220000,3220000-102-1999-19324,19990528,,03,폐업,02,폐업,20110614,,,,,216.95,135936,서울특별시 강남구 역삼동 831-29번지 지하1층 ,,,이미지,20110201152706,I,2018-08-31 23:59:59.0,룸살롱,202650.086544661    ,443616.576178643    ,룸살롱,,,,,,,,,,,,,,N,216.95,,,
3220000,3220000-102-1999-19442,19990608,,03,폐업,02,폐업,20080520,,,,02 5143535,302.80,135957,서울특별시 강남구 청담동 129-0번지 지상2 ,,,크로니,19990608000000,I,2018-08-31 23:59:59.0,룸살롱,204727.226766126    ,447092.815391301    ,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,302.8,,,
3220000,3220000-102-1999-19446,19990609,,03,폐업,02,폐업,20050503,,,,02 5650336,389.46,135513,서울특별시 강남구 역삼동 702-23번지 지하2층 ,,,디앤지,20021028000000,I,2018-08-31 23:59:59.0,룸살롱,204034.307044717    ,444662.663654104    ,룸살롱,0,0,유흥업소밀집지역,관리,상수도전용,,,,,,,,,N,389.46,,,
3220000,3220000-102-1999-19504,19990616,,03,폐업,02,폐업,20060725,,,,02 5471517,159.66,135864,서울특별시 강남구 삼성동 8-3번지 ,,,아군단,20020308000000,I,2018-08-31 23:59:59.0,카바레,,,카바레,0,0,기타,자율,상수도전용,,,,,,,,,N,159.66,,,
3220000,3220000-102-1999-19593,19990629,,03,폐업,02,폐업,20010529,,,,02 5537647,282.44,135513,서울특별시 강남구 역삼동 702-28번지 지하1층 ,,,엑스포,20010529000000,I,2018-08-31 23:59:59.0,룸살롱,204064.306607103    ,444674.35579425     ,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,282.44,,,
3220000,3220000-102-1999-19707,19990712,,03,폐업,02,폐업,20130521,,,,02544 2020,1,038.89,135811,서울특별시 강남구 논현동 1번지 지하1층(지하1층중층) ,서울특별시 강남구 강남대로 606 (논현동,지하1층(지하1층중층)),06038,클럽오즈,20130507161051,I,2018-08-31 23:59:59.0,고고(디스코)클럽,201715.095225261    ,445959.466321945    ,고고(디스코)클럽,,,,,,,,,,,,,,N,1038.89,,,
3220000,3220000-102-1999-19787,19990719,,03,폐업,02,폐업,20121031,,,,02 5635431,167.31,135840,서울특별시 강남구 대치동 891-37번지 ,서울특별시 강남구 선릉로90길 64 (대치동),06194,바커스,20021023000000,I,2018-08-31 23:59:59.0,룸살롱,204737.981901359    ,444791.890438071    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,167.31,,,
3220000,3220000-102-1999-19944,19990803,,03,폐업,02,폐업,20051227,,,,02,188.72,135887,서울특별시 강남구 신사동 513-1번지 지하1층 ,,,발리,20050831000000,I,2018-08-31 23:59:59.0,룸살롱,201742.388330922    ,446073.316324091    ,룸살롱,,,,,,,,,,,,,,N,188.72,,,
3220000,3220000-102-1999-19988,19990812,,03,폐업,02,폐업,20100518,,,,02 5552259,222.74,135513,서울특별시 강남구 역삼동 703-8번지 ,,,카이져,20080416152522,I,2018-08-31 23:59:59.0,룸살롱,203877.471898882    ,444678.975281148    ,룸살롱,,,,,,,,,,,,,,N,222.74,,,
3220000,3220000-102-1999-20049,19990823,,03,폐업,02,폐업,20200213,,,,02  564 7795,188.10,135915,서울특별시 강남구 역삼동 678-12번지 지하1층 ,서울특별시 강남구 테헤란로33길 13-13 (역삼동,지하1층),06141,블루홀,20200217141228,U,2020-02-19 02:40:00.0,룸살롱,203315.602345375    ,444459.780929767    ,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,188.1,,,
3220000,3220000-102-1999-20054,19990824,,03,폐업,02,폐업,20111010,,,,02 5646001,183.04,135907,서울특별시 강남구 역삼동 603-7번지 ,,,클레오,20070326000000,I,2018-08-31 23:59:59.0,룸살롱,202594.108024326    ,444857.773572266    ,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,183.04,,,
3220000,3220000-102-1999-20135,19990907,,01,영업/정상,01,영업,,,,,02 4920207,250.65,135922,서울특별시 강남구 역삼동 705-8번지 지하1층 ,서울특별시 강남구 선릉로91길 14 (역삼동,지하1층),06150,비룰루노래밤,20151102143657,I,2018-08-31 23:59:59.0,룸살롱,204127.676940605    ,444743.256073708    ,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,250.65,,,
3220000,3220000-102-1999-20169,19990910,,03,폐업,02,폐업,20080421,,,,02 5389885,115.41,135917,서울특별시 강남구 역삼동 689-8번지 지하1층 ,,,킴벨클럽,20020914000000,I,2018-08-31 23:59:59.0,룸살롱,203608.169802771    ,444850.026127942    ,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,115.41,,,
3220000,3220000-102-1999-20265,19990929,,03,폐업,02,폐업,20060911,,,,02 5552278,242.99,135513,서울특별시 강남구 역삼동 703-5번지 ,,,식스나인엘레강스빠,20050414000000,I,2018-08-31 23:59:59.0,룸살롱,203852.055002405    ,444671.368760749    ,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,242.99,,,
3220000,3220000-102-1999-20269,19990929,,03,폐업,02,폐업,20091019,,,,02 5534417,183.04,135924,서울특별시 강남구 역삼동 736-36번지 ,,,술마시는노래방,20090629150034,I,2018-08-31 23:59:59.0,룸살롱,203004.416938752    ,444124.695687907    ,룸살롱,,,,,,,,,,,,,,N,183.04,,,
3220000,3220000-102-1999-20297,19991002,,03,폐업,02,폐업,20190429,,,,02 5487181,316.39,135952,서울특별시 강남구 청담동 53-4번지 지하1층 ,서울특별시 강남구 도산대로 544 (청담동,지하1층),06071,인(in),20190429140954,U,2019-05-01 02:40:00.0,카바레,204638.500683625    ,446920.334865545    ,카바레,,,,,,,,,,,,,,N,316.39,,,
3220000,3220000-102-1999-20545,19991009,,03,폐업,02,폐업,20170419,,,,02  566 6913,98.47,135915,서울특별시 강남구 역삼동 678-27번지 지하1층 ,서울특별시 강남구 테헤란로27길 8-14, 지하1층 (역삼동),,집,20170419164338,I,2018-08-31 23:59:59.0,룸살롱,203388.11           ,444448.63           ,룸살롱,,,,,,,,,,,,,,N,98.47,,,
